location,lon,lat,state
"837 22nd st nw, washington, dc 20052, usa",-77.0486007,38.9005521,district of columbia
"lungsod ng cagayan de oro, reh",124.6137362,8.4964296,NA
"mandaluyong city, national cap",121.0359174,14.5794443,NA
"santiago, chile",-70.6692655,-33.4488897,NA
"nanded-waghala, india",77.303723,19.1428869,NA
world physics ,-83.585438,41.53372,ohio
by your side!,-87.9724059,41.7396279,illinois
الحفر,45.9627113,28.3784149,NA
mit,-71.09416,42.360091,massachusetts:main
"glades middle, miramar",-80.368207,25.969281,florida
"woodlake, california, usa",-119.0987176,36.4135605,california
everett public schools ,-122.2023068,47.9650725,washington:main
"ouro branco, brasil",-37.3587137,-9.1622013,NA
"albuquerque, new mexico ",-106.650422,35.0843859,new mexico
"sta.mesa, manila, philippines",121.0176092,14.5976323,NA
"austin, tx • she/her",-97.7430608,30.267153,texas
16821 marquez ave. pac pal,-118.5477428,34.0457867,california
in christ,-95.9931192,36.7470769,oklahoma
المنطقة الشرقية الدمام,50.088794300000004,26.4206828,NA
"johnston, rhode island",-71.512617,41.8205199,rhode island
"cleveland, oh, usa.",-81.6943605,41.49932,ohio
"lyndhurst, oh",-81.4887315,41.5200523,ohio
craiova,23.7948807,44.3301785,NA
"sidney, bc",-123.399005,48.6502411,NA
"tyumen,russia",65.5618637,57.1553394,NA
336,-86.2927955,34.3609304,alabama
"osaka, jp",135.5022535,34.6937249,NA
cheshire,-2.6103158,53.2326344,NA
the district of columbia (dc),-77.0368707,38.9071923,district of columbia
"middletown, delaware",-75.7163207,39.449556,delaware
"woodstock, ontario",-80.7471651,43.1314966,NA
viña del mar,-71.5500276,-33.0153481,NA
"bogor selatan, indonesia",106.8237374,-6.6428214,NA
zero base,-121.9469629,37.4845102,california
𝓀𝒹𝒽,-79.716156,36.5116577,north carolina:main
"charlotte, vermont usa",-73.2609928,44.3098476,vermont
"south afrıka, azania, mzansi",22.937506,-30.559482,NA
stuttgart pse ,9.1829321,48.7758459,NA
pacific islands region,-157.9628553,21.3659297,NA
"salvador, bahia",-38.5016301,-12.977749,NA
"napoleon, in",-85.330797,39.2047742,indiana
ct ,-73.087749,41.6032207,connecticut
"braeburn circle, a2",-83.7067823,42.2334691,michigan:south
"eufaula, ok",-95.5824846,35.2873206,oklahoma
"mke, wi",-87.9064736,43.0389025,wisconsin
central pa and south nj,-74.437441,39.3583238,NA
cardiff (normally),-3.17909,51.481581,NA
"riceville, ia",-92.5540687,43.3638571,iowa
"sitapur, uttar pradesh",80.6789519,27.5680156,NA
"martin, tn",-88.8503379,36.3433965,tennessee
"  texas, laniakea supercluster",-99.9018131,31.9685988,texas
"bangkok, thailand 🇹🇭 ",100.5017651,13.7563309,NA
"hoschton, ga",-83.7612839,34.096496,georgia
"illupeju, nigeria",3.3566738,6.5536484,NA
"roslyn heights, ny",-73.6473511,40.7887117,new york:long island
"12200 burke blvd.  omaha, ne",-96.1054316,41.2613329,nebraska
binghamton university,-75.9694885,42.0894288,new york:main
"monroe, iowa",-93.1038129,41.5208256,iowa
the northeast,-74.2179326,43.2994285,new york:main
"gallatin, tn",-86.4466599,36.3883809,tennessee
"queens, new york",-73.7948516,40.7282239,new york:long island
university at albany,-73.824773,42.6849814,new york:main
"cakung, indonesia",106.947666,-6.1826294,NA
"van, tx",-95.6371839,32.5248605,texas
egypt - القاهرة - بسيون,31.2357116,30.0444196,NA
"yogyakarta,",110.3694896,-7.7955798,NA
"san ramon, california",-121.9539616,37.7643595,california
"aurora/naperville, il",-88.1535352,41.7508391,illinois
"traverse city/charlevoix, mi",-85.6206317,44.7630567,michigan:south
"santa ana, ca",-117.867653,33.7454725,california
alabama ,-86.902298,32.3182314,alabama
"thai only,pls?",151.1357685,-33.9523135,NA
flatland,-94.5830348,39.070681,missouri
"moco, md",-77.2405153,39.1547426,maryland
kampala,32.5825197,0.3475964,NA
mount hermon,35.8570262,33.4161617,NA
iceland / germany,-21.9370849,64.1415908,NA
"montreal, canada",-73.567256,45.5016889,NA
beaumont,-94.1265562,30.080174,texas
"são josé do rio preto, brasil",-49.3764444,-20.8127806,NA
boston - washington dc - maine,-71.0588801,42.3600825,massachusetts:main
"paulsboro, nj",-75.2404607,39.830391,new jersey
大阪駅から徒歩数十分のワンダフルな桃源郷,135.4959506,34.7024854,NA
四国のどっか,133.6375314,33.7432238,NA
日本 群馬,138.8799972,36.5605388,NA
千葉 関東地方,140.1832516,35.3354155,NA
熊本,130.7079369,32.8032164,NA
横浜市 ,139.6379639,35.4436739,NA
凍土エリア(北海道),142.8634737,43.2203266,NA
北海道のどこか,142.8634737,43.2203266,NA
東北の海沿い,141.1499861,39.1362124,NA
"windsor mill, md",-76.7595659,39.3326927,maryland
مهد الذهب,40.86425,23.50074,NA
sacramento/san francisco,-122.4172262,37.7922255,california
青森県,140.9175879,40.7657077,NA
東京都/都下/町田,139.4465075,35.63711,NA
"brooklyn, in",-86.3691598,39.5392141,indiana
"grovetown, ga",-82.1981764,33.4504157,georgia
"pierce co., washington, usa",-122.1295269,47.0675877,washington:main
geneve,6.1431577,46.2043907,NA
"independence, mi",-83.3830529,42.7400888,michigan:south
philadelphia pa,-75.1652215,39.9525839,pennsylvania
...hawaii.new york.chicago...,-155.5827818,19.8967662,NA
97,-96.267204,37.4674753,kansas
"yigo, gu",144.9061342,13.5639627,NA
"schuyler, nebraska",-97.0597019,41.4483432,nebraska
"nunyabidness, tx",-96.7422779,32.9084315,texas
tehran🔁muscat  ,51.3889736,35.6891975,NA
vacaville ca detroit mi ,-121.9877444,38.3565773,california
in a suburb outside d.c. ,-77.0368707,38.9071923,district of columbia
"winthrop, ma",-70.9862693,42.374776,NA
"cheshire, england",-2.6103158,53.2326344,NA
oakland. but brawley bred. ,-122.2711639,37.8043514,california
port elizabeth south africa,25.6022423,-33.9608369,NA
"üt: 19.459401,-70.681601",-97.7340567,30.2849185,texas
"based in paris, works globally",2.3522219,48.856614,NA
"cache valley, ut",-109.5212299,38.7249805,utah
west haven,-72.9469711,41.2705484,NA
"west babylon, ny",-73.354287,40.718155,new york:long island
raspberry pi,-83.649338,42.564372,michigan:south
"whitby, ontario",-78.9429329,43.8975446,NA
lala land via texas ,-96.7711675,32.8152643,texas
usa/switzerland ,7.4382834,46.9434334,NA
edmond memorial high school,-97.468602,35.6372634,oklahoma
"dwight, il",-88.4250597,41.0944767,illinois
jbmdl,-74.5884559,40.0378213,new jersey
"221 4th street, san francisco",-122.4019945,37.783525,california
ottawa 🇨🇦 ➡️ raleigh 🇺🇸,-78.6381787,35.7795897,north carolina:main
"burnsville, minnesota",-93.2777226,44.7677424,minnesota
elijah’s,-77.9492741,34.2311778,north carolina:main
the great midwest,-94.5444318,38.9479301,missouri
texas y’all,-97.68036,30.4897362,texas
pittsburgh pa ,-79.9958864,40.4406248,pennsylvania
the bronx,-73.8648268,40.8447819,new york:main
"çorlu, tekirdağ",27.8137319,41.155812,NA
space mountain ,-81.5769958,28.419321,florida
helsinki ,24.9383791,60.1698557,NA
hawaii - honolulu,-157.8583333,21.3069444,NA
bahçeşehir/istanbul,28.6855444,41.0801759,NA
"jacksonville,nc",-77.4302414,34.7540524,north carolina:main
"buckeye, az",-112.5837766,33.3703197,arizona
"baker, mt",-104.2774404,46.3694501,montana
gilroy california,-121.5566373,37.0029828,california
america's amazing public lands,-112.1129484,36.1069258,arizona
"south whittier, ca",-118.0402852,33.9510283,california
"broadalbin, ny",-74.1965206,43.0586846,new york:main
"bagdad, fl",-87.0310767,30.5988048,florida
"burgos, castilla y león",-3.696906,42.3439925,NA
"galicia, españa",-8.1338558,42.5750554,NA
"kensington, london",-0.1938253,51.4990805,NA
"nicosia, cyprus",33.3822764,35.1855659,NA
"canterbury, kent",1.0789089,51.280233,NA
glasgow ,-4.251806,55.864237,NA
"la coruña, galicia, spain",-8.4115401,43.3623436,NA
대한민국 상주시,128.1590828,36.4109466,NA
"severn, md",-76.6983022,39.1370528,maryland
"royse city,tx",-96.3324817,32.9751204,texas
game grid,-111.9291523,40.8500227,utah
"orange, nj",-74.2326478,40.7706187,new jersey
"chester center, ct",-72.4824991,41.4022081,connecticut
lawrence co. tennessee,-87.460397,35.2761735,tennessee
"gallatin, tennessee",-86.4466599,36.3883809,tennessee
"hopewell jct., ny",-73.8087442,41.5839823,new york:main
barfield elementary school,-86.4081487,35.7882486,tennessee
"imperatriz, brasil",-47.4718408,-5.5205508,NA
https://justaddh2o.school.blog,-86.2145125,41.7014369,indiana
"huntington beach, ca. usa",-117.9988026,33.6594835,NA
university of california at davis,-121.7617125,38.5382322,california
"see you in denver, nov. 2020",-104.990251,39.7392358,colorado
panama city beach florida,-85.8054879,30.1765914,florida
"keene, nh, usa / ireland",-72.2781409,42.933692,new hampshire
"malden, ma, usa",-71.066163,42.4250964,massachusetts:main
"derry, nh",-71.3273346,42.8806437,new hampshire
a galaxy far far away...,-81.5602228,28.357063,florida
new york - long island,-73.134961,40.789142,new york:long island
umass lowell,-71.3247164,42.6552587,massachusetts:main
surrey,-0.5599501,51.3147593,NA
"bowling green, ky  ",-86.4808043,36.9685219,kentucky
cvusd,-116.1439819,33.6378669,california
pyrénées-atlantiques,-0.7532809,43.3269942,NA
global . washington dc,-77.0197787,38.8841934,district of columbia
भारत india,78.96288,20.593684,NA
"north attleboro, ma",-71.3565439,41.9695516,massachusetts:main
minneapolis (dreaming of nyc!),-93.2650108,44.977753,minnesota
université paris 13,2.3409167,48.9567846,NA
"u michigan, ann arbor, mi ",-83.7382241,42.2780436,michigan:south
"sedbergh, england",-2.528174,54.323629,NA
"845 park avenue cranston, ri 02910",-71.4359441,41.7793672,rhode island
usa global,-87.9455059,41.9860647,illinois
"perrysburg, oh",-83.627157,41.556996,ohio
mesa,-111.8314724,33.4151843,arizona
usa.global,-87.9455059,41.9860647,illinois
ternopil,25.594767,49.553517,NA
kingdom of bahrain ,50.5577,26.0667,NA
"downtown, austin",-97.7443863,30.2729209,texas
"minas gerais, brasil",-44.5550308,-18.512178,NA
"wahpeton,nd",-96.6059072,46.2652367,north dakota
"valencia, spagna",-0.3762881,39.4699075,NA
london - messina,-0.1956053,51.5431239,NA
"bahrain, manama ",50.5875935,26.2235305,NA
rancho penasquitos ca,-117.1147095,32.9657005,california
"thessaloniki, greece",22.9444191,40.6400629,NA
outer banks of nc,-75.4665158,35.5584932,NA
"lake district, great britain",-3.0886254,54.4608702,NA
"redding, ct",-73.392898,41.3045399,connecticut
"rowley, ma",-70.8787277,42.7167483,massachusetts:main
"endicott, ny",-76.0493684,42.098408,new york:main
"chorley, lancashire",-2.632596,53.653511,NA
"fairfax, va ",-77.3063733,38.8462236,virginia:main
"ft lauderdale, florida",-80.1373174,26.1224386,florida
i'm from chicago,-87.682144,42.01927,illinois
usa global . washington dc,-77.0445711,38.9054349,district of columbia
"lincoln, rhode island, usa",-71.4418101,41.9110123,rhode island
ship 1,-95.7069092,37.2263395,kansas
rolling meadows public school,-79.8276041,43.3575795,NA
lima - perú,-77.042754,-12.0463731,NA
"saint charles, missouri",-90.4974359,38.7881062,missouri
"enfield, nh",-72.143983,43.640644,new hampshire
"beeton, on",-79.784315,44.0791616,NA
the wilds of new hampshire,-71.814483,43.06381,new hampshire
"dublin,ireland",-6.2603097,53.3498053,NA
"sumner, wa",-122.2403966,47.2031566,washington:main
"lakin, ks",-101.254892,37.9405752,kansas
"pati, jawa tengah",111.0379232,-6.7486733,NA
"mariah creek farms knox co, in",-87.3674956,38.8277406,indiana
mostly on the pacific plate,-124.508523,-8.783195,NA
"dunedin, fl",-82.7717684,28.0197404,florida
"leesburg, va / dc / utk alumni",-77.5636015,39.1156615,virginia:main
"newark, nottinghamshire uk",-0.80657,53.0700391,NA
kulon progo,110.1640846,-7.8266798,NA
tobacco city,-90.0484427,29.8744423,louisiana
karanganyar ,111.0460407,-7.6387228,NA
"aberdeen, scotland",-2.094278,57.149717,NA
"sibiu, romania",24.1212945,45.7935607,NA
michigan// my feelings//la,-85.6023643,44.3148443,michigan:south
the tropics,-95.8855724,36.0932217,oklahoma
"central indiana, usa",-86.1585817,38.0997912,indiana
"philadelphia, pa via cali",-75.2424229,39.8743959,pennsylvania
"andover, england",-1.4919233,51.2111975,NA
"missoula, montana, usa",-113.9940314,46.8721284,montana
"uppsala, sverige or elsewhere",17.6389267,59.8585638,NA
northamptonshire,-0.8755515,52.2729944,NA
"villa park, ca",-117.8220723,33.8140062,california
"whiteland, in",-86.0797079,39.5500485,indiana
sleeping,-97.2448323,37.5562154,kansas
"greenfield, indiana, usa",-85.7694226,39.785043,indiana
"cold spring, ny",-73.954583,41.4200937,new york:main
"1 museum drive, greenwich, ct",-73.6229896,41.019908,connecticut
"kingston upon hull, east yorks",-0.287,53.767,NA
"mathura, uttar pradesh (india)",77.673673,27.4924134,NA
"southern, ca",-116.419389,34.9592083,california
"long beach, ca (formerly nj)",-74.1885825,39.641727,NA
"cilacap tengah, indonesia",108.985882,-7.6864672,NA
"sf east bay, ca",-122.4194155,37.7749295,california
idk,-94.1049083,36.3704707,arkansas
"upper michigan... no, farther",-87.3952109,46.5374764,michigan:north
northern new england,-71.1450009,42.5657431,massachusetts:main
los angeles and houston,-118.3576086,33.9991557,california
this gray area,-122.4185027,37.7543922,california
"antelope valley, ca",-118.2522977,34.7513712,california
colorful colorado,-109.0511379,39.1930595,colorado
川崎市,139.7029125,35.5308325,NA
bil.,-96.0863871,36.04164,oklahoma
"sun valley, ca ",-118.3812562,34.2279298,california
newark nj,-74.1723667,40.735657,new jersey
westeros,-87.803773,41.831804,illinois
digital devices. ,-73.6951146,40.75674,new york:long island
your home,-91.225891,43.862253,wisconsin
newport ri,-71.3128285,41.4901024,rhode island
münster,7.6261347,51.9606649,NA
msaeast in iberville parish,-91.111921,30.2891158,louisiana
kern county,-118.8596804,35.4937274,california
garnet valley pa,-75.4696206,39.8583408,pennsylvania
university of iowa ,-91.5549771,41.6627078,iowa
"hickory corners, michigan",-85.3760882,42.4415829,michigan:south
"jawa barat, indonesia",107.668887,-7.090911,NA
seremban↔️ampang,101.9378239,2.725889,NA
hartford ct.,-72.6733723,41.7658043,connecticut
"new paltz, ny",-74.0868095,41.7475933,new york:main
egypt ,30.802498,26.820553,NA
"aurora, ontario",-79.450396,44.00648,NA
"peel region, ontario",-79.7848422,43.6766398,NA
uerj,-43.2361323,-22.9111739,NA
"berkeley, ca usa",-122.273042,37.8715226,california
"bedminster, nj",-74.6804,40.669264,new jersey
"potsdam, allemagne",13.0644729,52.3905689,NA
new south wales,146.921099,-31.2532183,NA
oregon state university ,-123.2794443,44.5637806,oregon
eaton bank academy ,-2.2027533,53.1750602,NA
osburn hall 208,-76.3518256,39.9990767,pennsylvania
paris / cauro / ajaccio ,2.3522219,48.856614,NA
los teques venezuela,-67.0345443,10.349223,NA
"troy, nh",-72.1771541,42.8314347,new hampshire
balmoral drive sr. p.s.,-79.7125002,43.7087407,NA
udah di medan y?,98.6722227,3.5951956,NA
"fairfax county public schools, va",-77.2405153,38.9085472,virginia:main
arrakis,-104.9773563,40.4340605,colorado
kota bekasi,106.9755726,-6.2382699,NA
quito - ecuador,-78.4678382,-0.1806532,NA
"dc, or sitting on the metro",-76.9946035,38.9004166,district of columbia
"san jose, calif",-121.8863286,37.3382082,california
"baleares, islas baleares",2.7356328,39.3587759,NA
republic of mauritius,57.552152,-20.348404,NA
"lyon, rhône-alpes",4.835659,45.764043,NA
zumarraga,-2.3147677,43.085954,NA
"fraser valley, british columbi",-121.8159307,49.3764104,NA
"south essex, east of england",0.4856781,51.5742447,NA
manresa,-121.9808364,37.2273788,california
"athens county, ohio",-82.12784,39.3030308,ohio
"clermont-ferrand, france",3.087025,45.777222,NA
"baguio city, cordillera admin ",120.5960071,16.4023332,NA
"bitola, macedonia",21.3292164,41.0296773,NA
la - cali ✌,-118.2436849,34.0522342,california
atlanta,-84.3879824,33.7489954,georgia
moon,-94.9596443,35.9015765,oklahoma
"catamarca, argentina",-65.7795441,-28.469581,NA
"south gate, ca",-118.2120161,33.954737,california
"suffield, ct",-72.7017741,41.9915062,connecticut
"tattooist, uk bodycraft. ",-1.1392213,52.9939802,NA
willemstad | curaçao,-68.8824233,12.1224221,NA
"nangro aceh darussalam, indonesia",96.7493993,4.695135,NA
vienna nc,-80.4019988,36.1376379,north carolina:main
icon by:,-117.0231984,32.5141049,NA
lombok nusa tenggara barat,116.3249438,-8.650979,NA
"whitman, ma",-70.935599,42.0806564,massachusetts:main
burnbank,-4.0689817,55.7819802,NA
"loranger, la",-90.3981441,30.6357439,louisiana
seattle/duwamish land,-122.3520534,47.5609896,washington:main
"philadelphia-ish, pa",-75.1516343,39.941834,pennsylvania
"connecticut,usa",-73.087749,41.6032207,connecticut
"serang, indonesia",106.1538519,-6.1169309,NA
"bellevue, tn",-86.9535629,36.0796482,tennessee
ivanovo,40.9766453,57.0050671,NA
prince edward public school,-78.4032412,37.2671192,virginia:main
uk,-3.435973,55.378051,NA
"carbondale, illinois",-89.2167501,37.7272727,illinois
now ri but always on the move,-71.4774291,41.5800945,rhode island
"york region, on, canada",-79.4703885,43.9884612,NA
"hampton bays, ny",-72.5175893,40.8689892,NA
"jenks, oklahoma",-95.9683278,36.0228734,oklahoma
ariss ontario,-80.364423,43.575162,NA
"kingston upon thames, london",-0.300689,51.41233,NA
imperial college london,-0.1748735,51.4988222,NA
selective ,-86.1427756,39.928424,indiana
central iowa ,-93.097702,41.8780025,iowa
"ames,ia",-93.6319131,42.0307812,iowa
"santa monica pier, ca 90401",-118.4960063,34.0099215,NA
"columbia county, pa",-76.3637285,41.0274439,pennsylvania
"fujisawa-shi, kanagawa",139.49014,35.3391654,NA
urban ,-95.9761941,36.11425,oklahoma
"heidelberg, deutschland",8.6724335,49.3987524,NA
"ames, iowa, usa",-93.6319131,42.0307812,iowa
city of music,-94.7269127,38.9707312,kansas
banglore ,77.5945627,12.9715987,NA
"denver metro, colorado",-104.8454619,39.5142848,colorado
"peterborough, canada",-78.319747,44.309058,NA
"santander, colombia",-73.6536209,6.6437076,NA
"truro, nova scotia - mi'kma'ki",-63.3042722,45.3303041,NA
"colaba, mumbai",72.8147123,18.9067031,NA
domestic and international,-123.1796283,49.1953309,NA
"bangkok, thailand ",100.5017651,13.7563309,NA
orangutan foundation int'l,-0.1631298,51.5271327,NA
